t_ms,wref,wl,wr,dl,dr
4294,-6.000,-5.792,-6.195,-0.239,-0.224
4299,-6.000,-5.753,-5.961,-0.242,-0.235
4304,-6.000,-6.195,-5.840,-0.220,-0.242
4309,-6.000,-5.961,-6.240,-0.231,-0.222
4314,-6.000,-5.840,-5.984,-0.237,-0.234
4319,-6.000,-6.240,-5.852,-0.218,-0.241
4324,-6.000,-5.984,-5.784,-0.230,-0.244
4329,-6.000,-5.852,-6.211,-0.237,-0.223
4334,-6.000,-5.784,-5.969,-0.240,-0.235
4339,-6.000,-6.211,-5.844,-0.219,-0.241
4344,-6.000,-5.969,-6.242,-0.231,-0.222
4349,-6.000,-5.844,-5.985,-0.237,-0.234
4354,-6.000,-6.242,-5.852,-0.218,-0.241
4359,-6.000,-5.985,-5.784,-0.230,-0.245
4364,-6.000,-5.852,-5.749,-0.237,-0.246
4369,-6.000,-5.784,-6.193,-0.240,-0.225
4374,-6.000,-6.211,-5.960,-0.219,-0.236
4379,-6.000,-5.969,-6.301,-0.231,-0.219
4384,-6.000,-5.844,-6.015,-0.237,-0.233
4389,-6.000,-6.242,-5.868,-0.218,-0.240
4394,-6.000,-5.985,-5.792,-0.230,-0.244
4399,-6.000,-5.852,-5.753,-0.237,-0.246
4404,-6.000,-5.784,-6.195,-0.240,-0.225
4409,-6.000,-5.749,-5.961,-0.242,-0.236
4414,-6.000,-6.193,-6.302,-0.220,-0.219
4419,-6.000,-5.960,-6.016,-0.232,-0.233
4424,-6.000,-6.301,-5.868,-0.215,-0.240
4429,-6.000,-6.015,-5.792,-0.229,-0.244
4434,-6.000,-5.868,-5.753,-0.236,-0.247
4439,-6.000,-5.792,-6.195,-0.240,-0.225
4444,-6.000,-5.753,-5.961,-0.242,-0.236
4449,-6.000,-6.195,-5.840,-0.220,-0.242
4454,-6.000,-5.961,-6.240,-0.232,-0.222
4459,-6.000,-5.840,-5.984,-0.238,-0.235
4464,-6.000,-6.240,-5.852,-0.218,-0.242
4469,-6.000,-5.984,-5.784,-0.231,-0.245
4474,-6.000,-5.852,-6.211,-0.237,-0.224
4479,-6.000,-5.784,-5.969,-0.241,-0.236
4484,-6.000,-6.211,-6.306,-0.220,-0.219
4489,-6.000,-5.969,-6.018,-0.232,-0.233
4494,-6.000,-5.844,-5.869,-0.238,-0.241
4499,-6.000,-6.242,-5.793,-0.218,-0.245
4504,0.000,-5.985,-5.754,0.243,0.227
4509,0.000,-5.852,-5.733,0.242,0.232
4514,0.000,-4.860,-5.261,0.199,0.214
4519,0.000,-4.350,-4.094,0.178,0.161
4524,0.000,-3.163,-3.032,0.123,0.112
4529,0.000,-2.090,-2.484,0.073,0.088
4534,0.000,-1.538,-1.279,0.047,0.030
4539,0.000,-0.792,-1.120,0.011,0.023
4544,0.000,-0.408,-0.577,-0.007,-0.003
4549,0.000,-0.210,-0.297,-0.017,-0.016
4554,0.000,-0.108,-0.153,-0.021,-0.023
4559,0.000,-0.056,-0.079,-0.024,-0.027
4564,0.000,-0.029,-0.041,-0.025,-0.029
4569,0.000,-0.015,-0.021,-0.026,-0.029
4574,0.000,-0.008,-0.011,-0.026,-0.030
4579,0.000,-0.004,-0.006,-0.026,-0.030
4584,0.000,-0.002,-0.003,-0.027,-0.030
4589,0.000,-0.001,-0.001,-0.027,-0.030
4594,0.000,-0.001,-0.463,-0.027,-0.007
4599,0.000,-0.000,-0.238,-0.027,-0.018
4604,0.000,-0.000,-0.123,-0.027,-0.024
4609,0.000,-0.000,-0.063,-0.027,-0.026
4614,0.000,-0.000,-0.032,-0.027,-0.028
4619,0.000,-0.000,-0.017,-0.027,-0.029
4624,0.000,-0.000,-0.471,-0.027,-0.006
4629,0.000,-0.000,-0.242,-0.027,-0.017
4634,0.000,-0.000,-0.125,-0.027,-0.023
4639,0.000,-0.000,-0.526,-0.027,-0.002
4644,0.000,-0.000,-0.271,-0.027,-0.015
4649,0.000,-0.000,-0.139,-0.027,-0.021
4654,0.000,-0.000,-0.072,-0.027,-0.024
4659,0.000,-0.000,-0.037,-0.027,-0.026
4664,0.000,-0.000,-0.019,-0.027,-0.027
4669,0.000,-0.000,-0.010,-0.027,-0.027
4674,0.000,-0.000,-0.005,-0.027,-0.027
4679,0.000,-0.000,-0.003,-0.027,-0.027
4684,0.000,-0.000,-0.001,-0.027,-0.028
4689,0.000,-0.000,-0.001,-0.027,-0.028
4694,0.000,-0.000,-0.000,-0.027,-0.028
4699,0.000,-0.000,-0.000,-0.027,-0.028
4704,0.000,-0.000,-0.000,-0.027,-0.028
4709,0.000,-0.000,-0.000,-0.027,-0.028
4714,0.000,-0.000,-0.000,-0.027,-0.028
4719,0.000,-0.000,-0.000,-0.027,-0.028
4724,0.000,-0.000,-0.000,-0.027,-0.028
4729,0.000,-0.000,-0.000,-0.027,-0.028
4734,0.000,-0.000,-0.000,-0.027,-0.028
4739,0.000,-0.000,-0.000,-0.027,-0.028
4744,0.000,-0.000,-0.000,-0.027,-0.028
4749,0.000,-0.000,-0.000,-0.027,-0.028
4754,0.000,-0.000,-0.000,-0.027,-0.028
4759,0.000,-0.000,-0.000,-0.027,-0.028
4764,0.000,-0.000,-0.000,-0.027,-0.028
4769,0.000,-0.000,-0.000,-0.027,-0.028
4774,0.000,-0.000,-0.000,-0.027,-0.028
4779,0.000,-0.000,-0.000,-0.027,-0.028
4784,0.000,-0.000,-0.000,-0.027,-0.028
4789,0.000,-0.000,-0.000,-0.027,-0.028
4794,0.000,-0.000,-0.000,-0.027,-0.028
4799,0.000,-0.000,-0.000,-0.027,-0.028
4804,0.000,-0.000,-0.000,-0.027,-0.028
4809,0.000,-0.000,-0.000,-0.027,-0.028
4814,0.000,-0.000,-0.000,-0.027,-0.028
4819,0.000,-0.000,-0.000,-0.027,-0.028
4824,0.000,-0.000,-0.000,-0.027,-0.028
4829,0.000,-0.000,-0.000,-0.027,-0.028
4834,0.000,-0.000,-0.000,-0.027,-0.028
4839,0.000,-0.000,-0.000,-0.027,-0.028
4844,0.000,-0.000,-0.000,-0.027,-0.028
4849,0.000,-0.000,-0.000,-0.027,-0.028
4854,0.000,-0.000,-0.000,-0.027,-0.028
4859,0.000,-0.000,-0.000,-0.027,-0.028
4864,0.000,-0.000,-0.000,-0.027,-0.028
4869,0.000,-0.000,-0.000,-0.027,-0.028
4874,0.000,-0.000,-0.000,-0.027,-0.028
4879,0.000,-0.000,-0.000,-0.027,-0.028
4884,0.000,-0.000,-0.000,-0.027,-0.028
4889,0.000,-0.000,-0.000,-0.027,-0.028
4894,0.000,-0.000,-0.000,-0.027,-0.028
4899,0.000,-0.000,-0.000,-0.027,-0.028
4904,0.000,-0.000,-0.000,-0.027,-0.028
4909,0.000,-0.000,-0.000,-0.027,-0.028
4914,0.000,-0.000,-0.000,-0.027,-0.028
4919,0.000,-0.000,-0.000,-0.027,-0.028
4924,0.000,-0.000,-0.000,-0.027,-0.028
4929,0.000,-0.000,-0.000,-0.027,-0.028
4934,0.000,-0.000,-0.000,-0.027,-0.028
4939,0.000,-0.000,-0.000,-0.027,-0.028
4944,0.000,-0.000,-0.000,-0.027,-0.028
4949,0.000,-0.000,-0.000,-0.027,-0.028
4954,0.000,-0.000,-0.000,-0.027,-0.028
4959,0.000,-0.000,-0.000,-0.027,-0.028
4964,0.000,-0.000,-0.000,-0.027,-0.028
4969,0.000,-0.000,-0.000,-0.027,-0.028
4974,0.000,-0.000,-0.000,-0.027,-0.028
4979,0.000,-0.000,-0.000,-0.027,-0.028
4984,0.000,-0.000,-0.000,-0.027,-0.028
4989,0.000,-0.000,-0.000,-0.027,-0.028
4994,0.000,-0.000,-0.000,-0.027,-0.028
4999,0.000,-0.000,-0.000,-0.027,-0.028
